OBJECTID,BldgID,Parcel_id,LOC_ID,Addrptid,FullAddr,Town,StrucType,Notes,SourceData,EditReason,AreaSqFt,BaseElev,LowHeight,TopHeight,last_edited_user,last_edited_date,GlobalID,IsActive,Shape__Area
102,3662,001.0-0002-0027.0,F_753427_2971558,,42 THORNDIKE ST,Arlington,Out Building,,,,481.0,13.14,23.03,28.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b8766556-3773-41b9-96ab-6286ee5a7184,Y,481.024658203125
103,3663,001.0-0002-0028.0,F_753458_2971587,ADDR-164,38 THORNDIKE ST,Arlington,Building,,,,1705.0,15.71,36.75,48.22,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3104f7ae-9ae2-4441-ac62-7149d17c5471,Y,1705.449462890625
104,3664,001.0-0002-0029.0,F_753491_2971617,ADDR-165,34 THORNDIKE ST,Arlington,Building,,,,1588.0,15.89,33.57,49.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3f96c4b1-57da-4bc0-b494-53ae54316ace,Y,1587.72509765625
105,3665,001.0-0002-0029.0,F_753491_2971617,,34 THORNDIKE ST,Arlington,Out Building,,,,460.0,15.01,24.53,30.44,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4851a492-54ce-464b-a18a-b41253efd936,Y,459.5908203125
106,3666,001.0-0002-0030.0,F_753521_2971644,ADDR-166,30 THORNDIKE ST,Arlington,Building,,,,1637.0,16.5,34.86,49.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d15a9812-ea2f-44ff-98de-cd879ed5dcbc,Y,1636.92578125
107,3667,001.0-0002-0031.0,F_753555_2971674,ADDR-167,26 THORNDIKE ST,Arlington,Building,,,,1667.0,16.76,34.11,49.84,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a66a96ae-2c12-4db5-863b-f8892e374687,Y,1666.98974609375
108,3668,001.0-0002-0031.0,F_753555_2971674,,26 THORNDIKE ST,Arlington,Out Building,,,,464.0,15.38,23.9,29.9,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c77d6dd5-00b1-4405-8de6-6a4f6fc591a8,Y,464.076416015625
109,3669,001.0-0002-0032.0,F_753593_2971709,ADDR-168,22 THORNDIKE ST,Arlington,Building,,,,1623.0,16.79,41.73,49.39,ArlingtonMA_GIS,2023-10-24 20:02:07.930,31bc8bb5-d067-4f18-8eb2-08f3bdab89bf,Y,1623.369384765625
110,3670,001.0-0002-0032.0,F_753593_2971709,,20 THORNDIKE ST,Arlington,Out Building,,,,499.0,14.94,24.06,29.48,ArlingtonMA_GIS,2023-10-24 20:02:07.930,aeb483fb-bda2-46da-b040-4a62b1415dfe,Y,499.098388671875
111,3671,001.0-0002-0032.0,F_753593_2971709,ADDR-169,18 THORNDIKE ST,Arlington,Building,,,,1653.0,17.07,43.73,53.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4c218f50-3a30-407c-a759-7003e2e06e41,Y,1652.59375
112,3672,001.0-0002-0033.0,F_753626_2971739,,18 THORNDIKE ST,Arlington,Out Building,,,,99.0,14.44,23.45,27.93,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ca6b2edf-280d-473f-aa7c-82f98bed76d7,Y,98.755859375
113,3673,001.0-0002-0034.0,F_753655_2971765,ADDR-170,14 THORNDIKE ST,Arlington,Building,,,,1607.0,17.1,35.66,50.66,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fb5fa52c-f5d2-4a15-982d-1ef0d05926cb,Y,1606.911376953125
114,3674,001.0-0002-0035.0,F_753689_2971796,ADDR-171,10 THORNDIKE ST,Arlington,Building,,,,1725.0,18.49,38.63,52.55,ArlingtonMA_GIS,2023-10-24 20:02:07.930,32374e41-5bc2-4a6e-8e39-47d1b2a77312,Y,1724.749755859375
115,3675,001.0-0002-0035.0,F_753689_2971796,,10 THORNDIKE ST,Arlington,Out Building,,,,461.0,17.04,27.86,33.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,00b7f570-6440-4e6c-9276-ebad0b751e60,Y,461.496826171875
116,3676,001.0-0002-0036.0,F_753726_2971830,ADDR-172,6 THORNDIKE ST,Arlington,Building,,,,1684.0,19.34,42.64,53.66,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b11df32e-344a-48f0-aa20-c060022b25b6,Y,1683.7509765625
117,3677,001.0-0002-0036.0,F_753726_2971830,,6 THORNDIKE ST,Arlington,Out Building,,,,528.0,18.88,28.73,34.31,ArlingtonMA_GIS,2023-10-24 20:02:07.930,140438ef-7af2-4a94-ba70-9c1ac9a7bf15,Y,527.5029296875
118,3678,001.0-0002-0037.0,F_753751_2971883,ADDR-173,2 THORNDIKE ST,Arlington,Building,,,,1563.0,19.47,41.16,56.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,96a6f624-b02a-4d0b-868c-71ac47c43e5f,Y,1562.744873046875
119,3679,001.0-0003-0001.0,F_753923_2971723,ADDR-174,60 MASS AVE,Arlington,Building,,,,2897.0,15.43,27.65,48.33,ArlingtonMA_GIS,2023-10-24 20:02:07.930,628eaf50-0b3b-4945-85f5-e83763f46622,Y,2897.416015625
120,3680,001.0-0003-0002.0,F_753957_2971685,ADDR-175,54 MASS AVE,Arlington,Building,,,,1965.0,15.58,29.87,42.67,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3abf25a7-1444-4af8-bc81-02129ae0b69d,Y,1964.6171875
121,3681,001.0-0003-0003.0,F_753993_2971645,ADDR-176,50 MASS AVE,Arlington,Building,,,,1604.0,13.95,30.26,43.75,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7d9eb29f-f624-4cca-acf5-e45ab7d6e849,Y,1603.896240234375
122,3682,001.0-0003-0003.0,F_753993_2971645,,3 LAFAYETTE ST,Arlington,Out Building,,,,380.0,13.09,25.97,32.49,ArlingtonMA_GIS,2023-10-24 20:02:07.930,22db2343-cdb8-4895-9aea-a0404f858e21,Y,379.678466796875
123,3683,001.0-0003-0003.0,F_753993_2971645,ADDR-177,40 MASS AVE,Arlington,Building,,,,2302.0,12.64,24.06,35.39,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e0f3523e-4705-4897-978c-9dbf557bb705,Y,2302.3720703125
124,3684,001.0-0003-0005.0,F_753954_2971577,ADDR-178,3 LAFAYETTE ST,Arlington,Building,,,,1758.0,11.27,33.5,44.64,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9d20e012-ff8b-44f7-bb6e-16b44015bd32,Y,1758.317138671875
125,3685,001.0-0003-0002.0,F_753957_2971685,,54 MASS AVE,Arlington,Out Building,,,,438.0,13.66,21.78,27.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d39ec9c5-ed74-413e-b184-687a4f3b43e1,Y,437.873291015625
126,3686,001.0-0003-0006.0,F_753916_2971543,ADDR-179,7 LAFAYETTE ST,Arlington,Building,,,,1491.0,10.55,32.21,43.17,ArlingtonMA_GIS,2023-10-24 20:02:07.930,da672501-ce65-4811-8f93-9d4c10f44baf,Y,1490.601806640625
127,3687,001.0-0003-0006.0,F_753916_2971543,,9 LAFAYETTE ST,Arlington,Out Building,,,,80.0,11.8,16.18,18.66,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0b8b738e-1033-4555-812b-c0c23911370e,Y,80.3583984375
128,3688,001.0-0003-0007.0,F_753885_2971514,ADDR-180,11 LAFAYETTE ST,Arlington,Building,,,,1472.0,10.26,32.4,42.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f8ca4be9-e476-4c21-a058-4407bf2336a5,Y,1471.58251953125
129,3689,001.0-0003-0008.0,F_753855_2971488,ADDR-181,15 LAFAYETTE ST,Arlington,Building,,,,1872.0,9.88,29.3,42.7,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ebdf440b-32c5-401c-8105-5a6c20942172,Y,1871.652587890625
130,3690,001.0-0003-0009.0,F_753820_2971456,ADDR-182,19 LAFAYETTE ST,Arlington,Building,,,,1617.0,8.97,31.32,41.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5cb540ac-426b-4d70-858f-fd0894f58a79,Y,1616.91455078125
131,3691,001.0-0003-0009.0,F_753820_2971456,,19 LAFAYETTE ST,Arlington,Out Building,,,,440.0,9.12,18.22,24.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b09852f9-117a-4bf8-a208-d1c4cb3ff0d0,Y,439.675048828125
132,3692,001.0-0003-0010.0,F_753786_2971425,ADDR-183,21 LAFAYETTE ST,Arlington,Building,,,,1830.0,7.84,32.45,40.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8ab1b024-24e3-4fa6-869b-e0f13da6be2a,Y,1829.693359375
133,3693,001.0-0003-0010.0,F_753786_2971425,,21 LAFAYETTE ST,Arlington,Out Building,,,,498.0,8.3,17.42,23.16,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8361be0b-8a85-4411-a994-5b5dff6496b5,Y,498.086669921875
134,3694,001.0-0003-0011.0,F_753757_2971398,ADDR-184,25 LAFAYETTE ST,Arlington,Building,,,,1667.0,7.28,18.9,27.33,ArlingtonMA_GIS,2023-10-24 20:02:07.930,31d5e1ba-acad-4a7c-aeee-855874b59d9a,Y,1667.102783203125
135,3695,001.0-0003-0012.0,F_753727_2971372,ADDR-185,27 LAFAYETTE ST,Arlington,Building,,,,1584.0,7.3,19.37,26.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8fb53cda-1b25-43de-8d03-275c869446be,Y,1583.829833984375
136,3696,001.0-0003-0012.0,F_753727_2971372,,27 LAFAYETTE ST,Arlington,Out Building,,,,299.0,7.66,15.9,19.96,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5a002ba1-a3a9-483c-8cca-6e4f32090dae,Y,299.2470703125
137,3697,001.0-0003-0013.0,F_753698_2971345,ADDR-186,29 LAFAYETTE ST,Arlington,Building,,,,1490.0,7.1,31.83,39.87,ArlingtonMA_GIS,2023-10-24 20:02:07.930,05646175-cea4-4d40-a6ae-b5ce8e8c9ff5,Y,1490.06103515625
138,3698,001.0-0003-0013.0,F_753698_2971345,,29 LAFAYETTE ST,Arlington,Out Building,,,,398.0,7.15,13.5,16.48,ArlingtonMA_GIS,2023-10-24 20:02:07.930,61921772-4933-48ca-b954-4a9c401f77c2,Y,397.54345703125
139,3699,001.0-0003-0014.0,F_753668_2971318,ADDR-187,31 LAFAYETTE ST,Arlington,Building,,,,1662.0,6.54,31.75,39.58,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6ba99d1c-7334-4c09-8d04-b21fc42f17b0,Y,1662.337890625
140,3700,001.0-0003-0014.0,F_753668_2971318,,31 LAFAYETTE ST,Arlington,Out Building,,,,538.0,6.98,16.95,21.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bde97206-4466-4ff3-bc20-0a11ffa4c567,Y,537.50537109375
141,3701,001.0-0003-0015.0,F_753639_2971292,ADDR-188,35 LAFAYETTE ST,Arlington,Building,,,,1563.0,6.48,27.5,37.33,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2c8ad290-e353-4067-89f4-38d0931fe21a,Y,1562.844482421875
142,3702,001.0-0003-0016.0,F_753611_2971266,ADDR-189,37 LAFAYETTE ST,Arlington,Building,,,,1583.0,6.51,29.96,38.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,cda1fa4a-b37f-4c7f-a117-0cd5e95b6d29,Y,1583.48486328125
143,3703,001.0-0003-0016.0,F_753611_2971266,,37 LAFAYETTE ST,Arlington,Out Building,,,,109.0,6.4,12.64,18.31,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9903d0da-2ce1-4b27-a5b1-fad25b786f95,Y,108.99853515625
144,3704,001.0-0003-0017.0,F_753581_2971239,ADDR-190,41 LAFAYETTE ST,Arlington,Building,,,,1682.0,6.42,29.03,41.69,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9c7a4c93-1925-4e0b-b38c-f496644d4bca,Y,1682.37158203125
145,3705,001.0-0003-0018.0,F_753548_2971211,ADDR-191,47 LAFAYETTE ST,Arlington,Building,,,,1786.0,6.47,32.3,40.57,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a98ac915-513b-4e55-8a1b-d7d01c6eb33e,Y,1786.2373046875
146,3706,001.0-0003-0019.0,F_753508_2971189,ADDR-192,51-53 LAFAYETTE ST,Arlington,Building,,,,1518.0,7.25,29.46,38.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6b3f60f1-e8db-4090-94c8-fcda28e0e3b9,Y,1517.653564453125
147,3707,001.0-0003-0020.0,F_753468_2971170,ADDR-193,55 LAFAYETTE ST,Arlington,Building,,,,1517.0,7.57,31.39,38.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1d793118-6d30-40e5-85e0-23ec8966e713,Y,1516.721435546875
148,3708,001.0-0003-0021.0,F_753421_2971236,ADDR-194,50 FAIRMONT ST,Arlington,Building,,,,1508.0,8.9,33.39,42.92,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c4de5e2b-478a-46c5-8486-8508de705fba,Y,1507.965087890625
149,3709,001.0-0003-0022.0,F_753453_2971261,ADDR-195,48 FAIRMONT ST,Arlington,Building,,,,1555.0,8.75,34.65,40.7,ArlingtonMA_GIS,2023-10-24 20:02:07.930,124cfe15-e40d-4b0d-ae50-783b98b12fff,Y,1554.887451171875
150,3710,001.0-0003-0023.0,F_753484_2971285,ADDR-196,44 FAIRMONT ST,Arlington,Building,,,,1357.0,8.8,33.6,44.39,ArlingtonMA_GIS,2023-10-24 20:02:07.930,aed7b6d8-c406-47bc-b35a-03ff37e2d2c0,Y,1356.96826171875
151,3711,001.0-0003-0024.0,F_753513_2971312,ADDR-197,40 FAIRMONT ST,Arlington,Building,,,,1689.0,8.67,30.2,42.56,ArlingtonMA_GIS,2023-10-24 20:02:07.930,de268161-c3f6-45e9-bbb8-d4c9e5f06080,Y,1688.795654296875
152,3712,001.0-0003-0025.0,F_753543_2971339,ADDR-198,38 FAIRMONT ST,Arlington,Building,,,,1407.0,8.84,28.91,42.44,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8c35dd7e-6293-4d1f-96de-4a4d84f25afd,Y,1406.7119140625
153,3713,001.0-0003-0026.0,F_753571_2971365,ADDR-199,36 FAIRMONT ST,Arlington,Building,,,,1424.0,9.29,28.08,42.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,de777bee-a6ef-4190-bf28-689325863efa,Y,1423.962890625
154,3714,001.0-0003-0026.0,F_753571_2971365,,36 FAIRMONT ST,Arlington,Out Building,,,,501.0,7.97,16.52,22.96,ArlingtonMA_GIS,2023-10-24 20:02:07.930,93863150-bce1-45ce-a94d-df37537aea11,Y,500.56884765625
155,3715,001.0-0003-0027.0,F_753600_2971391,ADDR-200,34 FAIRMONT ST,Arlington,Building,,,,1371.0,9.41,30.39,43.73,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c131d199-f88c-4356-8e6c-5eabfa3c5737,Y,1370.7646484375
156,3716,001.0-0003-0028.0,F_753630_2971418,ADDR-201,32 FAIRMONT ST,Arlington,Building,,,,1422.0,9.48,32.88,43.49,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6a8c15cb-c479-40d2-a15e-9c09fe03b852,Y,1422.310302734375
157,3717,001.0-0003-0029.0,F_753660_2971445,ADDR-202,30 FAIRMONT ST,Arlington,Building,,,,1690.0,9.79,30.87,43.91,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d5d11958-9069-469f-8862-9e04a527ca77,Y,1689.997314453125
158,3718,001.0-0003-0029.0,F_753660_2971445,,30 FAIRMONT ST,Arlington,Out Building,,,,85.0,8.37,13.88,18.37,ArlingtonMA_GIS,2023-10-24 20:02:07.930,39c82a9d-8cc4-4462-87f1-418142ae3b3e,Y,85.19921875
159,3719,001.0-0003-0030.0,F_753689_2971472,ADDR-203,26 FAIRMONT ST,Arlington,Building,,,,1651.0,10.04,28.44,43.46,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c8055b68-4104-45bf-b69d-7b6aeb01fe6b,Y,1651.444091796875
160,3720,001.0-0003-0029.0,F_753660_2971445,,26 FAIRMONT ST,Arlington,Out Building,,,,356.0,8.39,13.34,17.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7418b4b9-924a-4693-a749-38cc2391c359,Y,356.48876953125
161,3721,001.0-0003-0031.0,F_753718_2971499,ADDR-204,22 FAIRMONT ST,Arlington,Building,,,,1649.0,11.16,29.51,44.84,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c738c29b-2dce-4c5a-b797-4bbf2db94c2b,Y,1648.548828125
162,3722,001.0-0003-0031.0,F_753718_2971499,,22 FAIRMONT ST,Arlington,Out Building,,,,172.0,9.6,16.96,21.13,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a43ba2cf-17fc-4ca5-a41a-faca8d58c377,Y,171.874755859375
163,3723,001.0-0003-0032.0,F_753753_2971529,ADDR-205,20 FAIRMONT ST,Arlington,Building,,,,1972.0,11.85,31.5,45.44,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2f72e865-9428-4482-9555-b3ea1387afbf,Y,1972.44482421875
164,3724,001.0-0003-0032.0,F_753753_2971529,,20 FAIRMONT ST,Arlington,Out Building,,,,474.0,9.95,19.91,25.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a19ae045-1fe6-489f-8d30-a215d490e6ff,Y,473.874755859375
165,3725,001.0-0003-0033.0,F_753788_2971561,ADDR-206,16 FAIRMONT ST,Arlington,Building,,,,1639.0,12.2,35.9,44.92,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3dcfe2dc-630e-47f8-81e6-599d0f5edd4b,Y,1639.29345703125
166,3726,001.0-0003-0033.0,F_753788_2971561,,18 FAIRMONT ST,Arlington,Out Building,,,,407.0,11.18,19.91,26.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7ec74eb7-b672-46b4-bc43-ce8c5e065ac5,Y,406.8662109375
167,3727,001.0-0003-0034.0,F_753817_2971588,ADDR-207,14 FAIRMONT ST,Arlington,Building,,,,1544.0,12.81,29.59,44.77,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dde3cfb9-f07e-4e8c-958b-e8b25e192a66,Y,1544.263916015625
168,3728,001.0-0003-0035.0,F_753848_2971617,ADDR-208,12 FAIRMONT ST,Arlington,Building,,,,1767.0,14.19,35.43,45.73,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3fdd0013-1c78-455f-87ee-e86fb0e58d8d,Y,1766.52978515625
169,3729,001.0-0003-0036.0,F_753886_2971651,ADDR-209,10 FAIRMONT ST,Arlington,Building,,,,1595.0,15.13,32.61,47.37,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f667625d-f0a7-4931-b778-11fe8f4158d1,Y,1595.03759765625
170,3730,001.0-0003-0036.0,F_753886_2971651,,10 FAIRMONT ST,Arlington,Out Building,,,,415.0,14.94,19.85,24.63,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c7f9858a-37a8-4345-a071-f11eaf162ecf,Y,415.103271484375
171,3731,001.0-0004-0001.0,F_754121_2971505,ADDR-210,24 MASS AVE,Arlington,Building,,,,9424.0,10.01,24.79,29.27,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4e2b55c2-e689-4e45-9a0b-5150a7c95734,Y,9423.868408203125
172,3732,001.0-0004-0001.0,F_754121_2971505,,36 MASS AVE,Arlington,Building,,,,4804.0,10.01,25.795,29.27,ArlingtonMA_GIS,2023-10-24 20:02:07.930,46d05516-6b4c-4f39-a7d4-39728ff67a8b,Y,4803.888916015625
173,3733,001.0-0004-0001.0,F_754121_2971505,ADDR-211,20 MASS AVE,Arlington,Building,,,,5397.0,10.01,24.79,29.27,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f5ee8953-8814-46d5-b7c9-fa27f6e7daf1,Y,5396.926025390625
174,3734,001.0-0004-0003.0,F_754118_2971403,ADDR-212,7 BOULEVARD RD,Arlington,Building,,,,1971.0,10.01,23.573,27.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7a7d68ef-dece-4805-bb7b-b174fca701fb,Y,1971.30126953125
175,3735,001.0-0004-0004.0,F_754089_2971375,ADDR-213,11 BOULEVARD RD,Arlington,Building,,,,702.0,10.01,18.69,20.448,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b8efa067-96bf-4dd4-91ec-c5095233f1d9,Y,701.904541015625
176,3736,001.0-0004-0006.0,F_754024_2971326,ADDR-214,19 BOULEVARD RD,Arlington,Building,,,,1497.0,7.11,30.6,38.4,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6412fe1f-ca5f-4981-bcd0-96fd48f92c37,Y,1497.16943359375
177,3737,001.0-0004-0007.0,F_753987_2971303,ADDR-215,23 BOULEVARD RD,Arlington,Building,,,,1413.0,6.77,28.2,36.87,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a4dcd876-90da-41c1-89ab-aebbce97d721,Y,1412.79052734375
178,3738,001.0-0004-0008.0,F_753948_2971283,ADDR-216,29 BOULEVARD RD,Arlington,Building,,,,1470.0,6.13,29.64,36.87,ArlingtonMA_GIS,2023-10-24 20:02:07.930,da3337ce-bc35-43c2-bf8a-c7488f15118d,Y,1470.252197265625
179,3739,001.0-0004-0009.0,F_753907_2971262,ADDR-217,31 BOULEVARD RD,Arlington,Building,,,,1468.0,5.9,28.79,35.01,ArlingtonMA_GIS,2023-10-24 20:02:07.930,313782ab-a1fa-4cff-9d1c-2875e70988b8,Y,1467.69287109375
180,3740,001.0-0004-0010.0,F_753865_2971245,ADDR-218,35 BOULEVARD RD,Arlington,Building,,,,1248.0,5.88,29.14,35.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,49a20938-b3b9-4a82-bc0e-ad19db96a51f,Y,1247.645263671875
181,3741,001.0-0004-0011.0,F_753753_2971229,ADDR-219,38 LAFAYETTE ST,Arlington,Building,,,,1238.0,6.12,31.38,36.69,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c397f01e-5093-46e7-8f0a-3fa9d6347207,Y,1237.71630859375
182,3742,001.0-0004-0012.0,F_753807_2971254,ADDR-220,34 LAFAYETTE ST,Arlington,Building,,,,1446.0,6.06,28.01,38.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f03f3f00-9d9f-48a4-9147-01bae88c9731,Y,1445.817626953125
183,3743,001.0-0004-0012.0,F_753807_2971254,,37 BOULEVARD RD,Arlington,Out Building,,,,384.0,5.37,12.85,16.65,ArlingtonMA_GIS,2023-10-24 20:02:07.930,adc1587f-f5fb-4a7a-b4d1-614a62254459,Y,383.63134765625
184,3744,001.0-0004-0013.0,F_753828_2971299,ADDR-221,30 LAFAYETTE ST,Arlington,Building,,,,964.0,6.85,19.21,31.08,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fde438b9-5643-4ee3-a1b5-ea445b9046da,Y,964.21923828125
185,3745,001.0-0004-0013.0,F_753828_2971299,,30 LAFAYETTE ST,Arlington,Out Building,,,,216.0,7.03,14.3,17.95,ArlingtonMA_GIS,2023-10-24 20:02:07.930,27558c92-c982-44a7-b1ab-0c1bbcc1a47a,Y,215.95166015625
186,3746,001.0-0004-0014.A,F_753877_2971333,ADDR-222,28 LAFAYETTE ST,Arlington,Building,,,,1870.0,7.28,21.59,27.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a3739ff6-e607-45fe-855e-079af3b5d69e,Y,1869.62353515625
187,3747,001.0-0004-0016.A,F_753924_2971370,ADDR-223,20 LAFAYETTE ST,Arlington,Building,,,,1108.0,8.79,24.22,34.53,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dac46cb1-7068-4c40-a230-29896a7f2c71,Y,1108.44970703125
188,3748,001.0-0004-0017.0,F_753967_2971403,,14 LAFAYETTE ST,Arlington,Building,,,,643.0,8.59,18.51,24.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2e2b801c-3407-4a65-92a2-ac19a92e295f,Y,642.609375
189,3749,001.0-0004-0017.0,F_753967_2971403,ADDR-224,14 LAFAYETTE ST,Arlington,Building,,,,1191.0,8.6,36.78,42.39,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f3e6b39f-4cca-4978-ba40-8400a1dad159,Y,1191.06103515625
190,3750,001.0-0004-0018.0,F_754013_2971444,ADDR-225,10 LAFAYETTE ST,Arlington,Building,,,,1865.0,9.65,27.95,43.45,ArlingtonMA_GIS,2023-10-24 20:02:07.930,28f08d89-07e6-4cdb-9db0-c191d8657d4c,Y,1865.4873046875
191,3751,001.0-0004-0018.0,F_754013_2971444,,10 LAFAYETTE ST,Arlington,Out Building,,,,490.0,8.59,16.22,22.48,ArlingtonMA_GIS,2023-10-24 20:02:07.930,369c5844-9a96-4304-af9c-4a33adcee061,Y,490.368896484375
192,3752,001.0-0004-0019.0,F_754050_2971476,ADDR-226,8 LAFAYETTE ST,Arlington,Building,,,,1548.0,10.43,30.93,44.43,ArlingtonMA_GIS,2023-10-24 20:02:07.930,61b7431d-b021-41c2-bf82-4bc6a860fb9c,Y,1548.066650390625
193,3753,002.0-0001-0019.0,F_752896_2971274,ADDR-227,99 THORNDIKE ST,Arlington,Building,,,,1492.0,5.94,28.83,38.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,be3ad4c9-be09-4a5d-a5c6-99093a28092b,Y,1491.637451171875
194,3754,002.0-0001-0019.0,F_752896_2971274,,99 THORNDIKE ST,Arlington,Out Building,,,,73.0,3.82,10.36,13.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bda05aee-f260-4697-8214-2725a0e0d264,Y,73.25634765625
195,3755,002.0-0001-0020.0,F_752858_2971246,ADDR-228,103 THORNDIKE ST,Arlington,Building,,,,977.0,4.97,24.09,34.54,ArlingtonMA_GIS,2023-10-24 20:02:07.930,16b94710-34d3-429c-8266-e3e9c3f4e67c,Y,977.0390625
196,3756,002.0-0001-0024.0,F_752638_2971083,ADDR-229,119 THORNDIKE ST,Arlington,Building,,,,1199.0,5.82,26.52,33.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d0e8ba1b-c31b-4dc1-8063-88bff4b20c3e,Y,1199.132568359375
197,3757,002.0-0001-0024.0,F_752638_2971083,,123 THORNDIKE ST,Arlington,Out Building,,,,93.0,4.91,9.51,11.84,ArlingtonMA_GIS,2023-10-24 20:02:07.930,33592965-b6c9-4ac5-a180-703c354d32ef,Y,93.26318359375
198,3758,002.0-0001-0026.0,F_752596_2971052,ADDR-230,123 THORNDIKE ST,Arlington,Building,,,,1251.0,6.28,22.56,34.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dc2b21e1-3245-449b-8fcd-dddb81e56338,Y,1251.092041015625
199,3759,002.0-0001-0027.0,F_752562_2971027,ADDR-231,127 THORNDIKE ST,Arlington,Building,,,,913.0,6.61,22.53,35.71,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9b4935cd-1522-46a9-8080-6e1061920b71,Y,913.495361328125
200,3760,002.0-0001-0027.0,F_752562_2971027,,123 THORNDIKE ST,Arlington,Out Building,,,,140.0,6.09,13.62,16.85,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f0085d64-8a36-4b86-a729-df9750cdd636,Y,140.4912109375
201,3761,002.0-0001-0028.0,F_752525_2970999,ADDR-232,131 THORNDIKE ST,Arlington,Building,,,,1163.0,6.84,23.34,35.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2290e572-ff29-4a82-bed5-41bd8cf2e988,Y,1163.49560546875
202,3762,002.0-0001-0028.0,F_752525_2970999,,131 THORNDIKE ST,Arlington,Out Building,,,,256.0,6.05,13.8,18.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,58eeab9a-d387-468e-8593-60619f82b64f,Y,256.126953125
