OBJECTID,addrptid,FullAddNum,RoadName,FullAddr,NumPoints,PointType,LUC,parcel_id,loc_id,Notes,AddrStatus,last_edited_user,last_edited_date,GlobalID,lng,lat
11366,ADDR-2244,202-204,BROADWAY,202-204 BROADWAY,2,Residential,104,031.0-0006-0009.0,F_752123_2975264,,Current,SBRUNTON,1690031271000.0,3c8b5bcc-f429-432e-b30c-746f64ae7b92,-71.14465565321483,42.411791690969395
11367,ADDR-2231,20,FOSTER ST,20 FOSTER ST,2,Residential,104,031.0-0005-0015.0,F_751628_2974730,,Current,SBRUNTON,1690031271000.0,9f7afbf3-dae8-4d1b-a2da-911baec7a3a7,-71.14647871610289,42.41028228218503
11368,ADDR-2230,22-24,FOSTER ST,22-24 FOSTER ST,2,Residential,102,031.0-0005-0014.0,F_751664_2974771,,Current,,,86edbdd9-625a-4509-ab5e-e7f1c16fae8e,-71.14633869767042,42.41038972578611
11369,ADDR-2229,26-28,FOSTER ST,26-28 FOSTER ST,2,Residential,104,031.0-0005-0013.0,F_751701_2974812,,Current,SBRUNTON,1690031271000.0,d3ce7aa4-d358-4949-8795-472219496c20,-71.14619707715327,42.41050310160908
11370,ADDR-2228,30-32,FOSTER ST,30-32 FOSTER ST,2,Residential,102,031.0-0005-0012.0,F_751737_2974852,,Current,SBRUNTON,1690603009000.0,0983937b-c9a4-46cd-86fb-98068559b02f,-71.14604615937222,42.41061808896883
11371,ADDR-2227,34,FOSTER ST,34 FOSTER ST,2,Residential,102,031.0-0005-0011.0,F_751775_2974893,,Current,,,9b0689a5-0fd8-4bc7-a2ac-96878ac6fce4,-71.14591813509332,42.41072663036181
11372,ADDR-2226,38-40,FOSTER ST,38-40 FOSTER ST,2,Residential,102,031.0-0005-0010.0,F_751811_2974934,,Current,SBRUNTON,1691703699000.0,16ba01c9-6e7d-4035-ad61-703f593be85b,-71.14580089947253,42.41081440484296
11373,ADDR-2225,33-35,ADAMS ST,33-35 ADAMS ST,2,Residential,104,031.0-0005-0009.0,F_751746_2974994,,Current,SBRUNTON,1690031271000.0,3b21004f-3f18-4162-92eb-47652ec441ba,-71.1460636323833,42.41100003870749
11374,ADDR-2220,13-15,ADAMS ST,13-15 ADAMS ST,2,Residential,104,031.0-0005-0004.0,F_751565_2974795,,Current,SBRUNTON,1690031271000.0,11935513-bdf3-4806-81b4-40b3e3870b97,-71.1467123153076,42.41045827948682
11375,ADDR-2221,17-19,ADAMS ST,17-19 ADAMS ST,2,Residential,104,031.0-0005-0005.0,F_751599_2974833,,Current,SBRUNTON,1690031271000.0,250fd12a-3f27-4a7b-9d0a-e2b341d81d85,-71.1465871768972,42.41057220242588
11376,ADDR-2222,21-23,ADAMS ST,21-23 ADAMS ST,2,Residential,102,031.0-0005-0006.0,F_751635_2974872,,Current,,,b4b97dc6-37af-4fb7-bf5d-5d81b69be20d,-71.14645544339513,42.41068291799461
11377,ADDR-2223,25-27,ADAMS ST,25-27 ADAMS ST,2,Residential,104,031.0-0005-0007.0,F_751671_2974912,,Current,SBRUNTON,1690031271000.0,e51b34fa-510d-4161-8221-ccf66bf4134a,-71.14628136542883,42.410786572970466
11378,ADDR-2224,29-31,ADAMS ST,29-31 ADAMS ST,2,Residential,104,031.0-0005-0008.0,F_751707_2974953,,Current,SBRUNTON,1690031271000.0,ce8c5ca7-d6db-4a79-8c72-57248098f991,-71.14617824242191,42.41090644011165
11379,ADDR-2218,5-7,ADAMS ST,5-7 ADAMS ST,2,Residential,102,031.0-0005-0002.0,F_751499_2974721,,Current,SBRUNTON,1691703518000.0,70dcbf89-a8e7-4240-a222-e11e35c4041a,-71.14699273113848,42.410274905622536
11380,ADDR-2219,9-11,ADAMS ST,9-11 ADAMS ST,2,Residential,102,031.0-0005-0003.0,F_751533_2974758,,Current,SBRUNTON,1691703518000.0,ee7de5a9-18e9-4439-8fbe-39b3c25fb4d6,-71.14687353920597,42.41038338784072
11381,ADDR-2232,14,FOSTER ST,14 FOSTER ST,2,Residential,104,031.0-0005-0016.0,F_751592_2974689,,Current,SBRUNTON,1690031271000.0,a1ffb5c3-03b7-4669-85ed-952c6c1c60bb,-71.1466628117543,42.410208767376794
11382,ADDR-2235,315-317,MASS AVE,315-317 MASS AVE,2,Residential,104,031.0-0005-0019.0,F_751475_2974631,,Current,SBRUNTON,1690031271000.0,9417e8c6-6104-4151-9585-01c12b93ad6b,-71.1470500289052,42.41008655640288
11383,ADDR-2216,40-42,ADAMS ST,40-42 ADAMS ST,2,Residential,104,031.0-0004-0013.0,F_751714_2975154,,Current,SBRUNTON,1693274227000.0,66706392-b02c-44ad-80f3-36f1a0ed9971,-71.14618563455012,42.41144997266618
11384,ADDR-2215,44-46,ADAMS ST,44-46 ADAMS ST,2,Residential,104,031.0-0004-0012.0,F_751751_2975195,,Current,SBRUNTON,1693274227000.0,35688734-e715-4125-a4af-4ddb46f4506c,-71.14603453898201,42.41156332454497
11385,ADDR-2214,48-50,ADAMS ST,48-50 ADAMS ST,2,Residential,104,031.0-0004-0011.0,F_751787_2975234,,Current,SBRUNTON,1693274227000.0,f4cf47d4-5b80-4547-981b-feb981f7ae97,-71.14589193863596,42.41167472625446
11386,ADDR-2213,52-54,ADAMS ST,52-54 ADAMS ST,2,Residential,104,031.0-0004-0010.0,F_751824_2975276,,Current,SBRUNTON,1693274227000.0,cc77a9b2-6410-4c1d-a14e-2c7eb1960289,-71.14575484677403,42.41178037847479
11387,ADDR-2212,56-58,ADAMS ST,56-58 ADAMS ST,2,Residential,104,031.0-0004-0009.0,F_751862_2975317,,Current,SBRUNTON,1693274279000.0,2d6addde-3cbe-4a80-b3bb-af271dce0965,-71.14561682463682,42.41188675508906
11388,ADDR-2211,216,BROADWAY,216 BROADWAY,2,Residential,104,031.0-0004-0008.0,F_751930_2975370,,Current,SBRUNTON,1690031271000.0,61c81aa7-0d93-49b4-942b-0ab61cd6d29c,-71.14536681475137,42.412066095986596
11389,ADDR-2210,218-220,BROADWAY,218-220 BROADWAY,2,Residential,102,031.0-0004-0007.0,F_751884_2975406,,Current,SBRUNTON,1690934744000.0,a0011e3e-fe58-4337-941a-e1853b11c0c5,-71.14550697214011,42.41213477398995
11390,ADDR-2204,33-35,ALLEN ST,33-35 ALLEN ST,2,Residential,102,031.0-0004-0001.0,F_751648_2975214,,Current,,,37feaf94-a057-485b-9ebe-e1cf85fbd31c,-71.14641772967397,42.41161465842356
11391,ADDR-2205,39,ALLEN ST,39 ALLEN ST,2,Residential,104,031.0-0004-0002.0,F_751685_2975256,,Current,SBRUNTON,1690031271000.0,51f8576e-4490-4593-ab9b-3a640691944f,-71.14630772684325,42.41174494321962
11392,ADDR-2206,41-43,ALLEN ST,41-43 ALLEN ST,2,Residential,102,031.0-0004-0003.0,F_751721_2975295,,Current,SBRUNTON,1693274227000.0,03fe700a-9a57-4315-b86f-3797bf6f120e,-71.14615900264492,42.41184933129789
11393,ADDR-2207,45-47,ALLEN ST,45-47 ALLEN ST,2,Residential,104,031.0-0004-0004.0,F_751758_2975335,,Current,SBRUNTON,1693274227000.0,017292c4-6acc-43ac-80bb-df7eafcd3ea4,-71.14602083606518,42.41195946749901
11394,ADDR-2208,49-51,ALLEN ST,49-51 ALLEN ST,2,Residential,104,031.0-0004-0005.0,F_751794_2975377,,Current,SBRUNTON,1690031271000.0,54a6e55a-b649-4c74-8dc0-821e5ed3a6b9,-71.14585872960411,42.41205025318495
11395,ADDR-2196,32,ADAMS ST,32 ADAMS ST,1,Residential,104,031.0-0003-0006.0,F_751649_2975081,,Current,SBRUNTON,1695681363000.0,cc9e2169-897e-412e-8c97-26c1f22bdf34,-71.14638000726222,42.411194230037935
11396,ADDR-2195,25,ALLEN ST,25 ALLEN ST,2,Residential,104,031.0-0003-0005.0,F_751585_2975140,,Current,SBRUNTON,1690031271000.0,7ea639f3-3ff3-4051-8f07-369fd8f1400f,-71.14669396303105,42.411404464069385
11397,ADDR-2192,15,ALLEN ST,15 ALLEN ST,2,Residential,104,031.0-0003-0002.0,F_751477_2975024,,Current,SBRUNTON,1690031271000.0,6a5030fc-75f3-4c24-b861-6fb0bee6562b,-71.14701475502137,42.411072948636054
11398,ADDR-2193,19,ALLEN ST,19 ALLEN ST,2,Residential,104,031.0-0003-0003.0,F_751513_2975062,,Current,SBRUNTON,1690031271000.0,77e1fd74-78c3-490d-add3-e107ad02bf55,-71.14693992715277,42.41120356607939
11399,ADDR-2194,21,ALLEN ST,21 ALLEN ST,2,Residential,104,031.0-0003-0004.0,F_751547_2975100,,Current,SBRUNTON,1690031271000.0,666e8789-3429-4c35-9261-bf717e6c4576,-71.14679738136641,42.41130824492278
11400,ADDR-2199,20-22,ADAMS ST,20-22 ADAMS ST,2,Residential,102,031.0-0003-0009.0,F_751538_2974959,,Current,,,25f9d34d-548e-4ced-a47a-7b8fba2e8e14,-71.14686560276907,42.410951317655154
11401,ADDR-2197,28-30,ADAMS ST,28-30 ADAMS ST,2,Residential,104,031.0-0003-0007.0,F_751612_2975039,,Current,SBRUNTON,1690031271000.0,d25bc36a-cfbc-478d-bc21-8a056503c2f2,-71.1465463460356,42.41113383009989
11402,ADDR-2203,325-327,MASS AVE,325-327 MASS AVE,2,Residential,105,031.0-0003-0013.0,F_751394_2974784,,Current,SBRUNTON,1690031953000.0,73fc2ec9-4157-43a5-9499-d4aec9e476b8,-71.14732645988173,42.410431177584044
11403,ADDR-2201,12-14,ADAMS ST,12-14 ADAMS ST,2,Residential,102,031.0-0003-0011.0,F_751469_2974875,,Current,,,1396c1bf-e5b9-4760-9846-ca2247a20b9e,-71.14705869580933,42.41068334779615
11404,ADDR-2189,12-14,ALLEN ST,12-14 ALLEN ST,2,Residential,104,031.0-0002-0018.0,F_751363_2975097,,Current,SBRUNTON,1690031271000.0,469d5e49-394d-424e-8a53-0fee1b2552d2,-71.14749409801523,42.41129682977438
11405,ADDR-2188,16-18,ALLEN ST,16-18 ALLEN ST,2,Residential,104,031.0-0002-0017.0,F_751398_2975133,,Current,SBRUNTON,1690031271000.0,4d957e3c-6a2a-4aec-ab6f-e070d6163715,-71.14738440111569,42.411400430574034
11406,ADDR-2187,20-22,ALLEN ST,20-22 ALLEN ST,2,Residential,104,031.0-0002-0016.0,F_751430_2975170,,Current,SBRUNTON,1690031271000.0,17b6fd7e-5820-4aa2-a3c6-7ea9c7468de1,-71.14724814541908,42.41149961505209
11407,ADDR-2186,24-26,ALLEN ST,24-26 ALLEN ST,2,Residential,104,031.0-0002-0015.0,F_751465_2975208,,Current,SBRUNTON,1690031271000.0,b91862d8-3e7a-4966-b8b6-0c680cc33dc9,-71.1471204852101,42.41161937720591
11408,ADDR-2185,28-30,ALLEN ST,28-30 ALLEN ST,2,Residential,104,031.0-0002-0014.0,F_751502_2975249,,Current,SBRUNTON,1690031271000.0,74a1c7e0-0eee-4867-973b-54860d583680,-71.14697996228094,42.41173741895363
11409,ADDR-2184,32-34,ALLEN ST,32-34 ALLEN ST,2,Residential,104,031.0-0002-0013.0,F_751539_2975288,,Current,SBRUNTON,1690031271000.0,4d3d0149-00ce-4af2-94ca-e9e0d4ef5974,-71.14685441134196,42.41183783225796
11410,ADDR-2183,36-38,ALLEN ST,36-38 ALLEN ST,2,Residential,104,031.0-0002-0012.0,F_751576_2975328,,Current,SBRUNTON,1690031271000.0,3376eece-58a0-41c5-b2a3-65b0a888cac7,-71.146675712778,42.41194826621057
11411,ADDR-2182,42-44,ALLEN ST,42-44 ALLEN ST,2,Residential,102,031.0-0002-0011.0,F_751629_2975386,,Current,,,c02ec997-2a59-4213-8112-3ce697a5c956,-71.14647477088418,42.41211869343769
11412,ADDR-2181,46-48,ALLEN ST,46-48 ALLEN ST,2,Residential,104,031.0-0002-0010.0,F_751684_2975448,,Current,SBRUNTON,1690031271000.0,19eddb34-3198-490c-bb69-b84be3beae8f,-71.14631219903652,42.41228661211392
11413,ADDR-2180,228-230,BROADWAY,228-230 BROADWAY,2,Residential,102,031.0-0002-0009.0,F_751732_2975499,,Current,SBRUNTON,1690934377000.0,a41e89dc-aa29-4147-a113-647945888084,-71.1461097877079,42.41237345622811
11414,ADDR-2177,23,WYMAN ST,23 WYMAN ST,2,Residential,104,031.0-0002-0006.0,F_751529_2975411,,Current,SBRUNTON,1690031271000.0,946699d4-0dba-4c8a-96ec-ab0ea4776b9a,-71.14682296404874,42.41216238045068
11415,ADDR-2175,15-17,WYMAN ST,15-17 WYMAN ST,2,Residential,102,031.0-0002-0004.0,F_751430_2975304,,Current,SBRUNTON,1690674033000.0,404258e9-b54b-4cdc-926f-4cf9e3d14af5,-71.1472537181134,42.41187535574862
11416,ADDR-2166,20-22,WYMAN ST,20-22 WYMAN ST,2,Residential,104,031.0-0001-0009.0,F_751412_2975475,,Current,SBRUNTON,1690031271000.0,c77c38fd-e14f-45e9-ab1f-2a6b5a0516c6,-71.14728648895051,42.412321429132206
11417,ADDR-2162,19-21,PALMER ST,19-21 PALMER ST,2,Residential,102,031.0-0001-0005.0,F_751382_2975575,,Current,SBRUNTON,1690658406000.0,709199ce-564b-49d8-9bbb-fa9ec19e1abb,-71.14740138453968,42.41260752218447
11418,ADDR-2160,11-13,PALMER ST,11-13 PALMER ST,2,Residential,104,031.0-0001-0003.0,F_751283_2975466,,Current,SBRUNTON,1690934744000.0,14c92cb7-099a-4566-8f00-2c55d03dd734,-71.14779381690437,42.41230353034522
11419,ADDR-2158,361,MASS AVE,361 MASS AVE,2,Mixed Use,031,031.0-0001-0001.A,F_751171_2975338,,Current,SBRUNTON,1697636445000.0,96cf164d-6c3e-4bf4-a017-19a9de1ee0e1,-71.1481451143942,42.41200814949531
11420,ADDR-2263,12,PALMER ST,12 PALMER ST,2,Residential,102,032.0-0002-0012.B,F_751175_2975537,,Current,SBRUNTON,1690655380000.0,9b2cf08a-f5e0-488c-9749-96b1185f3ca0,-71.14815647694229,42.41250671341769
11421,ADDR-2262,14-16,PALMER ST,14-16 PALMER ST,2,Residential,102,032.0-0002-0011.0,F_751220_2975585,,Current,SBRUNTON,1690655380000.0,1a7463c0-bbb2-4ed3-a26b-b95d2506ad68,-71.14801521205557,42.41262730371555
11422,ADDR-2258,266,BROADWAY,266 BROADWAY,2,Residential,104,032.0-0002-0007.0,F_751157_2975770,,Current,SBRUNTON,1690031271000.0,ca61a58f-0856-4505-9754-d977dc2f8e3c,-71.14818187521949,42.413230608598276
11423,ADDR-2255,274-276,BROADWAY,274-276 BROADWAY,2,Residential,105,032.0-0002-0004.0,F_751035_2975868,,Current,SBRUNTON,1690031953000.0,bd910487-01ef-4921-be37-e8d57c439677,-71.14873122494303,42.41338122601797
11424,ADDR-2254,278,BROADWAY,278 BROADWAY,2,Residential,104,032.0-0002-0003.0,F_750977_2975899,,Current,SBRUNTON,1690031271000.0,b6a03d9e-99f4-4127-8a1b-e5457b44b6ad,-71.14888646430202,42.413523943983556
11425,ADDR-2252,397-399,MASS AVE,397-399 MASS AVE,2,,325,032.0-0002-0001.0,F_750876_2975925,,Current,,,a149d094-89fc-4967-a406-c690203cc1c0,-71.14930069422347,42.413553939930715
11426,ADDR-2271,393-395,MASS AVE,393-395 MASS AVE,2,,340,032.0-0002-0022.0,F_750890_2975840,,Current,,,b65d2d8b-4ea3-4757-9333-33a01f8b69b7,-71.14924752686156,42.41332878573444
11427,ADDR-2268,373-375,MASS AVE,373-375 MASS AVE,3,Mixed Use,013,032.0-0002-0018.0,F_751058_2975580,,Current,SBRUNTON,1697636445000.0,41aa9a0e-28d0-468d-830f-780f1b41a203,-71.1486114825427,42.41259803270513
11428,ADDR-8288,11-13,PLYMOUTH ST,11-13 PLYMOUTH ST,2,Residential,104,133.0-0001-0001.0,F_746308_2976858,,Current,SBRUNTON,1690031271000.0,6991a51b-1997-4f47-8c3e-7165b3508a91,-71.16617281957221,42.416183351532304
11429,ADDR-8294,76-78,GLOUCESTER ST,76-78 GLOUCESTER ST,2,Residential,102,133.0-0001-0007.0,F_746236_2976780,,Current,SBRUNTON,1690638455000.0,838112d3-2d66-4908-bebc-a6ee1147e487,-71.16647470773646,42.41595420940489
11430,ADDR-8700,124,JASON ST,124 JASON ST,2,Residential,104,139.0-0006-0003.0,F_747144_2974780,,Current,SBRUNTON,1690031271000.0,ab0964c2-3d03-4727-8206-26a13d5fa73b,-71.16313932383339,42.41049704337947
11431,ADDR-8674,21-23,WOODLAND ST,21-23 WOODLAND ST,2,Residential,104,139.0-0002-0004.0,F_746972_2975258,,Current,SBRUNTON,1690031271000.0,6122b0ee-da57-41e2-873b-70fdc386cd08,-71.16379223858742,42.41176478279405
11432,ADDR-8672,103,BARTLETT AVE,103 BARTLETT AVE,2,Residential,104,139.0-0002-0002.0,F_747074_2975307,,Current,SBRUNTON,1690031271000.0,5c0bec7a-91ef-44c4-8df8-34356b5bf216,-71.1633429876371,42.41191168912842
11433,ADDR-8671,97-99,BARTLETT AVE,97-99 BARTLETT AVE,2,Residential,102,139.0-0002-0001.0,F_747135_2975355,,Current,,,b42111cc-cb65-4cac-987c-46de718b4a86,-71.16311014841814,42.41202404727358
11434,ADDR-8689,100-102,BARTLETT AVE,100-102 BARTLETT AVE,2,Residential,104,139.0-0003-0011.0,F_747277_2975270,,Current,SBRUNTON,1690031271000.0,3dc5ed14-f3c0-4308-9da0-9379869ba80e,-71.16272465339507,42.411833322326736
11435,ADDR-8649,28,SPRING ST,28 SPRING ST,2,Residential,101,138.0-0008-0002.A,F_746170_2973613,,Current,SBRUNTON,1691674929000.0,010f0483-7596-49cf-a27e-8050326b1323,-71.1668303200898,42.407337720424415
11436,ADDR-8247,79-81,BARTLETT AVE,79-81 BARTLETT AVE,2,Residential,104,132.0-0002-0006.0,F_747304_2975695,,Current,SBRUNTON,1690031271000.0,171c5837-0367-4e27-93ea-039d47a11093,-71.16254122631871,42.413022144616406
11437,ADDR-8246,77,BARTLETT AVE,77 BARTLETT AVE,2,Residential,102,132.0-0002-0005.0,F_747326_2975744,,Current,,,c8e8e34a-0820-4459-a08d-14319e7dcacc,-71.16244744451002,42.41310191303774
11438,ADDR-8245,73-75,BARTLETT AVE,73-75 BARTLETT AVE,2,Residential,102,132.0-0002-0004.0,F_747349_2975794,,Current,,,29163891-003b-4ab8-bd7f-62bd5af8c35c,-71.16235853185196,42.41322080538427
11439,ADDR-8255,56,CHURCHILL AVE,56 CHURCHILL AVE,2,Residential,102,132.0-0003-0001.0,F_747046_2976145,,Current,,,742cea8e-1902-4f8f-b1b9-5349f0674051,-71.16340105657285,42.41420164740276
11440,ADDR-8276,64,CHURCHILL AVE,64 CHURCHILL AVE,2,Residential,104,132.0-0003-0023.0,F_747048_2976044,,Current,SBRUNTON,1690031271000.0,0f8bdbcf-2da1-4eba-b6c1-d2332cb800be,-71.16345843112067,42.413925782102375
11441,ADDR-8267,57-59,BARTLETT AVE,57-59 BARTLETT AVE,2,Residential,102,132.0-0003-0014.0,F_747513_2976127,,Current,,,8dcb5477-7441-4398-b1f2-66b515c7d88b,-71.16172873900705,42.41415329790269
11442,ADDR-8280,90,BARTLETT AVE,90 BARTLETT AVE,2,Residential,102,132.0-0005-0001.0,F_747363_2975508,,Current,SBRUNTON,1697247705000.0,7699d238-4313-4b38-a25f-bf67a84ffb0d,-71.16234244760821,42.41249689792567
11443,ADDR-8285,79-81,JASON ST,79-81 JASON ST,2,Residential,102,132.0-0005-0007.0,F_747524_2975519,,Current,,,3ac1ff1b-79d6-4d45-99ac-f9bbc1acb392,-71.1616512648627,42.41247852292644
11444,ADDR-8281,84-86,BARTLETT AVE,84-86 BARTLETT AVE,2,Residential,104,132.0-0005-0002.0,F_747412_2975568,,Current,SBRUNTON,1690031271000.0,8fb864d8-00b8-426f-b940-af249c5defa2,-71.16218211658115,42.41266471941198
11445,ADDR-8283,73,JASON ST,73 JASON ST,2,Residential,102,132.0-0005-0005.0,F_747593_2975677,,Current,,,1c32ad3c-c1c6-41af-ac6d-c5923b804b84,-71.16147493916593,42.41287358692437
11446,ADDR-8289,15-17,PLYMOUTH ST,15-17 PLYMOUTH ST,2,Residential,102,133.0-0001-0002.0,F_746342_2976825,,Current,SBRUNTON,1690638455000.0,228973d8-1c29-433c-ad00-ed879e5aadd7,-71.16602299250432,42.416113512146225
11447,ADDR-8293,80-82,GLOUCESTER ST,80-82 GLOUCESTER ST,2,Residential,102,133.0-0001-0006.0,F_746273_2976748,,Current,SBRUNTON,1690638455000.0,7696858c-1771-4f8e-8ba9-9c016d3892f7,-71.16629648515918,42.41590310471367
11448,ADDR-8291,35-37,LOCKELAND AVE,35-37 LOCKELAND AVE,2,Residential,104,133.0-0001-0004.0,F_746367_2976741,,Current,SBRUNTON,1690031271000.0,15db807f-29d2-4054-b59f-69e6ec8118ae,-71.1659535081627,42.415851600985306
11449,ADDR-8292,39,LOCKELAND AVE,39 LOCKELAND AVE,2,Residential,104,133.0-0001-0005.0,F_746320_2976695,,Current,SBRUNTON,1690031271000.0,f4a8ac35-7b29-4915-9ad6-b7b751706c25,-71.16617491312317,42.41574649712384
11450,ADDR-8305,77-79,GLOUCESTER ST,77-79 GLOUCESTER ST,2,Residential,104,133.0-0005-0001.0,F_746137_2976669,,Current,SBRUNTON,1690031271000.0,804c82d9-3984-4a3c-8e82-8fbaef01a6f9,-71.16674894785417,42.41570024692142
11451,ADDR-8341,165,GRAY ST,165 GRAY ST,2,Residential,102,133.0-0007-0006.0,F_745939_2976375,,Current,,,2128bb31-6c57-49c4-befa-15c2ced2c9c5,-71.16759545738107,42.41484800069347
11452,ADDR-8342,167-169,GRAY ST,167-169 GRAY ST,2,Residential,102,133.0-0007-0007.0,F_745899_2976405,,Current,,,94984f68-4a16-4aa4-813f-27a9ab4fd9f4,-71.16773430196865,42.41491768842173
11453,ADDR-8336,11,TEMPLE ST,11 TEMPLE ST,2,Residential,102,133.0-0007-0001.0,F_745965_2976479,,Current,,,b93e1d0f-db8a-49e3-828c-ce7fe020fb42,-71.16744825728355,42.415154114254186
11454,ADDR-8337,15-17,TEMPLE ST,15-17 TEMPLE ST,2,Residential,104,133.0-0007-0002.0,F_746002_2976448,,Current,SBRUNTON,1690031271000.0,f2938889-d55f-4b1e-aa6f-b5888cf573d1,-71.1673578780785,42.41505172696153
11455,ADDR-8297,26,LOCKELAND AVE,26 LOCKELAND AVE,2,Residential,104,133.0-0002-0003.0,F_746572_2976740,,Current,SBRUNTON,1690031271000.0,07691bfc-f50f-4704-bc34-37b95531d386,-71.16516659029081,42.41584055507112
11456,ADDR-8296,102,GLOUCESTER ST,102 GLOUCESTER ST,2,Residential,102,133.0-0002-0002.0,F_746520_2976693,,Current,,,09b8533c-9868-4abb-99c2-a8787122159a,-71.16537452880442,42.41573402535185
11457,ADDR-8298,18,FIELD RD,18 FIELD RD,2,Residential,102,133.0-0003-0001.0,F_746763_2976594,,Current,,,a2fe8f57-b784-42be-938b-2b5386ddf9e2,-71.16450930439858,42.4154507151532
11458,ADDR-8302,57,CHURCHILL AVE,57 CHURCHILL AVE,2,Residential,102,133.0-0004-0003.0,F_746929_2976247,,Current,SBRUNTON,1690030054000.0,346e0e80-c90c-4c41-9ada-8f11eb3726fe,-71.16388200185648,42.41449776467784
11459,ADDR-8204,8,IRVING ST,8 IRVING ST,2,Residential,104,131.0-0002-0019.0,F_748305_2975170,,Current,SBRUNTON,1690031271000.0,f3b4693e-6507-4b23-9035-3c973c7eb8b9,-71.15879317997,42.41154088205059
11460,ADDR-8217,44,GRAY ST,44 GRAY ST,2,Residential,104,131.0-0003-0012.0,F_747649_2975217,,Current,SBRUNTON,1690031271000.0,4a6e6c90-2228-4d00-adfa-8ae8b68836b4,-71.16125196794,42.41165914018685
11461,ADDR-8221,20-22,GRAY ST,20-22 GRAY ST,2,Residential,104,131.0-0003-0018.0,F_748033_2974974,,Current,SBRUNTON,1690031271000.0,d79185ab-2376-4077-b993-98856a8cae0a,-71.15971114763072,42.4111274276569
11462,ADDR-8174,9-11,IRVING ST,9-11 IRVING ST,2,Residential,102,130.0-0001-0025.0,F_748319_2975326,,Current,SBRUNTON,1690643513000.0,7258c017-3795-4f63-b7de-6c1ee6155ab9,-71.15870483820338,42.41188369688769
11463,ADDR-8173,141-143,PLEASANT ST,141-143 PLEASANT ST,2,Residential,102,130.0-0001-0024.0,F_748397_2975241,,Current,SBRUNTON,1690389462000.0,4b2dc533-1bcf-4d2a-aa4e-3413b1faaf4e,-71.15848474348613,42.411712317759715
11464,ADDR-8172,137-139,PLEASANT ST,137-139 PLEASANT ST,2,Residential,104,130.0-0001-0023.0,F_748415_2975279,,Current,SBRUNTON,1690031271000.0,363ae3d2-6b69-44de-b1f0-bb2f04e56b5f,-71.15845049822246,42.411833679432696
11465,ADDR-8175,25,IRVING ST,17 IRVING ST,1,,931,130.0-0001-0026.A,F_748273_2975550,,Current,,,c02df861-905c-4e1a-a0bf-8248cb792f4e,-71.15880008077016,42.412425776303465
11466,ADDR-8182,36-36A,ACADEMY ST,36-36A ACADEMY ST,2,Residential,104,130.0-0001-0034.0,F_748481_2976039,,Current,SBRUNTON,1690031271000.0,c1339b88-1900-4b2a-81f8-2162753f26a0,-71.1581169184981,42.41387740008744
11467,ADDR-8165,21-23,OAK KNOLL,21-23 OAK KNOLL,2,Residential,102,130.0-0001-0017.0,F_748522_2975909,,Current,SBRUNTON,1690655380000.0,650b5e0d-19fa-40b1-ae20-bcff4f1da2ae,-71.15802939855432,42.413559777162305
11468,ADDR-8149,7-9,PELHAM TER,7-9 PELHAM TER,2,Residential,102,130.0-0001-0003.0,F_748926_2975951,,Current,SBRUNTON,1690661003000.0,e933d2a7-2302-4802-a46f-5747c31ad358,-71.15654089421754,42.413650689884655
11469,ADDR-8150,11,PELHAM TER,11 PELHAM TER,2,Residential,104,130.0-0001-0004.0,F_748869_2975998,,Current,SBRUNTON,1690661003000.0,3a574442-e4b2-4949-80d5-7c28d8430fc7,-71.15675791121434,42.41378861556995
11470,ADDR-8118,37-39,JASON ST,37-39 JASON ST,2,Residential,104,129.0-0001-0004.0,F_747932_2976171,,Current,SBRUNTON,1690031271000.0,0dc2183f-e011-4588-b624-256c0d46ff77,-71.16010781591415,42.41424412412785
11471,ADDR-8137,51-53,IRVING ST,51-53 IRVING ST,2,Residential,104,129.0-0002-0010.0,F_747895_2975716,,Current,SBRUNTON,1690031271000.0,8702faed-5a3a-4385-a2fb-0579e6d5f599,-71.16032963225128,42.41298035792041
11472,ADDR-8146,30-32,JASON ST,30-32 JASON ST,2,Residential,104,129.0-0002-0017.0,F_748270_2976223,,Current,SBRUNTON,1690031271000.0,eb092054-2608-4646-960b-342d427fc5c5,-71.15903887791656,42.41446165787852
11473,ADDR-8145,34,JASON ST,34 JASON ST,2,Residential,102,129.0-0002-0016.B,F_748251_2976127,,Current,,,974836a4-7956-4a0b-9d59-5e907c29e392,-71.15890976223075,42.41411325812602
11474,ADDR-7593,9-9A,ADDISON ST,9-9A ADDISON ST,2,Residential,104,121.0-0003-0003.0,F_749096_2975473,,Current,SBRUNTON,1691674929000.0,e5683847-cbf3-4c7f-b6e5-4ebea7febfc4,-71.15596267304437,42.41230521762513
11475,ADDR-7607,14-16,HOPKINS RD,14-16 HOPKINS RD,2,Residential,102,121.0-0003-0020.0,F_749018_2975415,,Current,SBRUNTON,1690643513000.0,b50dc3d0-360f-43f0-bf73-5c0784842cb1,-71.15616955844374,42.41218731910961
11476,ADDR-7606,18-20,HOPKINS RD,18-20 HOPKINS RD,2,Residential,102,121.0-0003-0019.0,F_749056_2975373,,Current,SBRUNTON,1690643513000.0,54325773-6974-4859-83a1-ced0a401feb6,-71.15601338096529,42.41208241430107
